dd/mm/yyyy,hh:mm:ss GMT,Series,Track,Laps
06/12/14,12:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
06/12/14,14:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
06/12/14,16:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
06/12/14,18:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
06/12/14,20:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
06/12/14,22:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
07/12/14,00:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
07/12/14,02:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
07/12/14,04:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
07/12/14,06:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
07/12/14,08:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
07/12/14,10:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
07/12/14,12:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
07/12/14,14:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
07/12/14,16:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
07/12/14,18:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
07/12/14,20:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
07/12/14,22:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
08/12/14,00:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
08/12/14,02:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
08/12/14,04:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
08/12/14,06:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
08/12/14,08:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
08/12/14,10:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
08/12/14,12:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
08/12/14,14:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
08/12/14,16:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
08/12/14,18:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
08/12/14,20:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
08/12/14,22:00:00,NASCAR iRacing Class B Series,Talladega Superspeedway,50
25/11/14,00:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
25/11/14,02:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
25/11/14,04:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
25/11/14,06:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
25/11/14,08:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
25/11/14,10:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
25/11/14,12:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
25/11/14,14:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
25/11/14,16:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
25/11/14,18:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
25/11/14,20:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
25/11/14,22:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
26/11/14,00:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
26/11/14,02:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
26/11/14,04:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
26/11/14,06:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
26/11/14,08:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
26/11/14,10:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
26/11/14,12:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
26/11/14,14:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
26/11/14,16:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
26/11/14,18:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
26/11/14,20:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
26/11/14,22:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
27/11/14,00:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
27/11/14,02:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
27/11/14,04:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
27/11/14,06:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
27/11/14,08:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
27/11/14,10:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
27/11/14,12:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
27/11/14,14:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
27/11/14,16:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
27/11/14,18:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
27/11/14,20:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
27/11/14,22:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
28/11/14,00:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
28/11/14,02:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
28/11/14,04:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
28/11/14,06:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
28/11/14,08:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
28/11/14,10:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
28/11/14,12:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
28/11/14,14:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
28/11/14,16:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
28/11/14,18:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
28/11/14,20:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
28/11/14,22:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
29/11/14,00:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
29/11/14,02:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
29/11/14,04:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
29/11/14,06:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
29/11/14,08:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
29/11/14,10:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
29/11/14,12:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
29/11/14,14:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
29/11/14,16:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
29/11/14,18:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
29/11/14,20:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
29/11/14,22:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
30/11/14,00:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
30/11/14,02:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
30/11/14,04:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
30/11/14,06:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
30/11/14,08:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
30/11/14,10:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
30/11/14,12:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
30/11/14,14:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
30/11/14,16:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
30/11/14,18:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
30/11/14,20:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
30/11/14,22:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
01/12/14,00:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
01/12/14,02:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
01/12/14,04:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
01/12/14,06:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
01/12/14,08:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
01/12/14,10:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
01/12/14,12:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
01/12/14,14:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
01/12/14,16:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
01/12/14,18:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
01/12/14,20:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
01/12/14,22:15:00,INDYCAR Series Oval Fixed,Dover International Speedway,65
02/12/14,00:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
02/12/14,02:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
02/12/14,04:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
02/12/14,06:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
02/12/14,08:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
02/12/14,10:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
02/12/14,12:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
02/12/14,14:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
02/12/14,16:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
02/12/14,18:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
02/12/14,20:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
02/12/14,22:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
03/12/14,00:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
03/12/14,02:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
03/12/14,04:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
03/12/14,06:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
03/12/14,08:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
03/12/14,10:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
03/12/14,12:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
03/12/14,14:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
03/12/14,16:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
03/12/14,18:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
03/12/14,20:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
03/12/14,22:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
04/12/14,00:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
04/12/14,02:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
04/12/14,04:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
04/12/14,06:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
04/12/14,08:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
04/12/14,10:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
04/12/14,12:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
04/12/14,14:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
04/12/14,16:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
04/12/14,18:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
04/12/14,20:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
04/12/14,22:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
05/12/14,00:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
05/12/14,02:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
05/12/14,04:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
05/12/14,06:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
05/12/14,08:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
05/12/14,10:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
05/12/14,12:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
05/12/14,14:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
05/12/14,16:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
05/12/14,18:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
05/12/14,20:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
05/12/14,22:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
06/12/14,00:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
06/12/14,02:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
06/12/14,04:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
06/12/14,06:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
06/12/14,08:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
06/12/14,10:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
06/12/14,12:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
06/12/14,14:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
06/12/14,16:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
06/12/14,18:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
06/12/14,20:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
06/12/14,22:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
07/12/14,00:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
07/12/14,02:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
07/12/14,04:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
07/12/14,06:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
07/12/14,08:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
07/12/14,10:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
07/12/14,12:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
07/12/14,14:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
07/12/14,16:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
07/12/14,18:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
07/12/14,20:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
07/12/14,22:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
08/12/14,00:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
08/12/14,02:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
08/12/14,04:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
08/12/14,06:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
08/12/14,08:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
08/12/14,10:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
08/12/14,12:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
08/12/14,14:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
08/12/14,16:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
08/12/14,18:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
08/12/14,20:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
08/12/14,22:15:00,INDYCAR Series Oval Fixed,Gateway Motorsports Park Oval,60
25/11/14,01:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
25/11/14,03:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
25/11/14,05:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
25/11/14,07:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
25/11/14,09:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
25/11/14,11:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
25/11/14,13:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
25/11/14,15:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
25/11/14,17:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
25/11/14,19:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
25/11/14,21:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
25/11/14,23:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
26/11/14,01:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
26/11/14,03:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
26/11/14,05:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
26/11/14,07:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
26/11/14,09:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
26/11/14,11:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
26/11/14,13:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
26/11/14,15:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
26/11/14,17:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
26/11/14,19:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
26/11/14,21:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
26/11/14,23:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
27/11/14,01:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
27/11/14,03:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
27/11/14,05:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
27/11/14,07:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
27/11/14,09:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
27/11/14,11:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
27/11/14,13:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
27/11/14,15:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
27/11/14,17:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
27/11/14,19:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
27/11/14,21:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
27/11/14,23:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
28/11/14,01:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
28/11/14,03:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
28/11/14,05:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
28/11/14,07:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
28/11/14,09:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
28/11/14,11:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
28/11/14,13:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
28/11/14,15:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
28/11/14,17:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
28/11/14,19:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
28/11/14,21:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
28/11/14,23:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
29/11/14,01:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
29/11/14,03:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
29/11/14,05:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
29/11/14,07:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
29/11/14,09:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
29/11/14,11:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
29/11/14,13:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
29/11/14,15:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
29/11/14,17:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
29/11/14,19:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
29/11/14,21:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
29/11/14,23:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
30/11/14,01:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
30/11/14,03:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
30/11/14,05:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
30/11/14,07:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
30/11/14,09:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
30/11/14,11:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
30/11/14,13:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
30/11/14,15:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
30/11/14,17:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
30/11/14,19:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
30/11/14,21:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
30/11/14,23:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
01/12/14,01:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
01/12/14,03:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
01/12/14,05:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
01/12/14,07:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
01/12/14,09:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
01/12/14,11:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
01/12/14,13:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
01/12/14,15:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
01/12/14,17:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
01/12/14,19:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
01/12/14,21:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
01/12/14,23:45:00,iRacing Silver Crown Cup,The Milwaukee Mile,75
02/12/14,01:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
02/12/14,03:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
02/12/14,05:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
02/12/14,07:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
02/12/14,09:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
02/12/14,11:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
02/12/14,13:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
02/12/14,15:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
02/12/14,17:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
02/12/14,19:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
02/12/14,21:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
02/12/14,23:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
03/12/14,01:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
03/12/14,03:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
03/12/14,05:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
03/12/14,07:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
03/12/14,09:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
03/12/14,11:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
03/12/14,13:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
03/12/14,15:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
03/12/14,17:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
03/12/14,19:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
03/12/14,21:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
03/12/14,23:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
04/12/14,01:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
04/12/14,03:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
04/12/14,05:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
04/12/14,07:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
04/12/14,09:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
04/12/14,11:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
04/12/14,13:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
04/12/14,15:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
04/12/14,17:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
04/12/14,19:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
04/12/14,21:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
04/12/14,23:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
05/12/14,01:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
05/12/14,03:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
05/12/14,05:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
05/12/14,07:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
05/12/14,09:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
05/12/14,11:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
05/12/14,13:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
05/12/14,15:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
05/12/14,17:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
05/12/14,19:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
05/12/14,21:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
05/12/14,23:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
06/12/14,01:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
06/12/14,03:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
06/12/14,05:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
06/12/14,07:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
06/12/14,09:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
06/12/14,11:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
06/12/14,13:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
06/12/14,15:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
06/12/14,17:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
06/12/14,19:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
06/12/14,21:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
06/12/14,23:45:00,iRacing Silver Crown Cup,Lucas Oil Raceway,100
